Window,Throughput (bits),Avg HoL Delay (s),Dropped
287,48057,0.000805825,0
288,57979,0.00245082,0
289,50937,0.0015625,0
290,58256,0.00251613,0
291,62009,0.00244068,0
292,62717,0.00329839,0
293,60046,0.00114754,0
294,66396,0.00362992,0
295,68810,0.00152381,0
296,59478,0.00218644,0
297,60594,0.00141667,0
298,55206,0.00180374,0
299,70492,0.00225564,0
300,62860,0.00183721,0
301,72259,0.00265,0
302,52346,0.0012233,0
303,62983,0.0028374,0
304,50262,0.00170526,0
305,45401,0.00172477,0
306,62767,0.001992,0
307,50213,0.00256364,0
308,67138,0.00370677,0
309,63437,0.00183333,0
310,65232,0.00176378,0
311,50558,0.00154455,0
312,61693,0.0025,0
313,56273,0.00186957,0
314,54336,0.00297273,0
315,59944,0.00216814,0
316,58734,0.00217094,0
317,51245,0.0014486,0
318,64717,0.00170732,0
319,49999,0.00266667,0
320,67275,0.00217037,0
321,70170,0.0020916,0
322,52212,0.00293137,0
323,52927,0.00314545,0
324,57520,0.00231148,0
325,53380,0.00357009,0
326,57881,0.00182301,0
327,58218,0.00151261,0
328,65698,0.0025,0
329,52563,0.00192593,0
330,68692,0.00165909,0
331,60208,0.00305645,0
332,61660,0.003056,0
333,52452,0.00275676,0
334,60295,0.00174576,0
335,62933,0.00136364,0
336,62979,0.00321951,0
337,57034,0.00177391,0
338,64931,0.00260317,0
339,67569,0.00299242,0
340,64397,0.00281667,0
341,64320,0.00165909,0
342,60086,0.00278448,0
343,60522,0.001,0
344,60000,0.00289744,0
345,62693,0.0020614,0
346,63127,0.00266142,0
347,62884,0.00227119,0
348,63984,0.00196748,0
349,55246,0.00234286,0
350,68643,0.0019403,0
351,70621,0.00230303,0
352,64518,0.00147619,0
353,72128,0.00365693,0
354,56643,0.00177477,0
355,50385,0.00158654,0
356,55818,0.00175214,0
357,62597,0.00407759,0
358,57948,0.00238983,0
359,71687,0.0012406,0
360,51087,0.0019619,0
361,51299,0.00228947,0
362,53741,0.00288034,0
363,49901,0.00301852,0
364,60216,0.0017459,0
365,55459,0.00270248,0
366,65317,0.00334884,0
367,55786,0.00259091,0
368,60476,0.00261207,0
369,57689,0.0018087,0
370,52940,0.0015566,0
371,68719,0.00271533,0
372,59918,0.00181897,0
373,68749,0.00184127,0
374,57426,0.00238318,0
375,55107,0.00204348,0
376,67138,0.00182813,0
377,56585,0.00232075,0
378,60677,0.002425,0
379,65544,0.00212,0
380,54394,0.00217476,0
381,61548,0.00330579,0
382,53509,0.0015,0
383,58363,0.00258182,0
384,54330,0.00323009,0
385,68541,0.00241353,0
386,52723,0.0029434,0
387,50489,0.00155556,0
388,66433,0.00126667,0
389,72758,0.00180795,0
390,50835,0.00170408,0
391,55625,0.00206087,0
392,72341,0.00106338,0
393,56428,0.00173729,0
394,61639,0.00239669,0
395,51634,0.00169159,0
396,61394,0.0014065,0
397,67619,0.00139098,0
398,55375,0.00294068,0
399,52526,0.00194495,0
400,49693,0.00258586,0
401,57890,0.0014661,0
402,62470,0.00202521,0
403,60756,0.00204839,0
404,64232,0.00101575,0
405,70706,0.0016015,0
406,57587,0.00220513,0
407,59924,0.00195,0
408,67770,0.0026129,0
409,61409,0.00305556,0
410,60268,0.00392437,0
411,61381,0.00204651,0
412,65097,0.00371538,0
413,60238,0.0022619,0
414,62103,0.00176068,0
415,70345,0.003072,0
416,74878,0.00233099,0
417,64870,0.00230827,0
418,48468,0.00278899,0
419,57889,0.00121368,0
420,63171,0.0015,0
421,55881,0.00331731,0
422,49969,0.00294393,0
423,63954,0.00496581,0
424,63194,0.00291803,0
425,57419,0.00176471,0
426,79476,0.00147403,0
427,51275,0.00131683,0
428,66470,0.00272222,0
429,60819,0.00271545,0
430,63244,0.00250833,0
431,51449,0.00151456,0
432,72015,0.00174219,0
433,64289,0.00178571,0
434,62832,0.00231746,0
435,51596,0.00190909,0
436,64305,0.00237398,0
437,51030,0.00189216,0
438,57179,0.00194444,0
439,59470,0.00219658,0
440,53118,0.00285185,0
441,62053,0.00249593,0
442,56473,0.00300855,0
443,67023,0.00186066,0
444,69186,0.00321138,0
445,62283,0.00327642,0
446,76329,0.00170229,0
447,49706,0.00243,0
448,61963,0.00187302,0
449,70534,0.00127344,0
450,62094,0.00225455,0
451,62983,0.0020963,0
452,73192,0.00179286,0
453,51558,0.00204854,0
454,64864,0.00139063,0
455,48900,0.00275893,0
456,65263,0.00342537,0
457,66920,0.00315152,0
458,55237,0.00221239,0
459,62917,0.00291453,0
460,60385,0.00222581,0
461,55108,0.00204545,0
462,45596,0.00211,0
463,63740,0.00236719,0
464,48753,0.00243137,0
465,74126,0.00243066,0
466,73783,0.00308333,0
467,52861,0.00261607,0
468,55744,0.00212389,0
469,56335,0.00125688,0
470,63841,0.00144275,0
471,63469,0.00249606,0
472,58398,0.00316814,0
473,57611,0.00182301,0
474,66722,0.00188095,0
475,71792,0.00264964,0
476,53176,0.0035678,0
477,65365,0.002776,0
478,57624,0.00169912,0
479,63702,0.00114179,0
480,59323,0.00303419,0
481,63215,0.001904,0
482,61083,0.00275,0
483,75795,0.00176056,0
484,59493,0.00222581,0
485,68910,0.00172932,0
486,65931,0.00253659,0
487,60115,0.0037931,0
488,65577,0.00266935,0
489,59628,0.0012377,0
490,63654,0.00236364,0
491,62108,0.00298261,0
492,62766,0.00237903,0
493,48401,0.00207921,0
494,49648,0.00179048,0
495,68080,0.0014,0
496,69463,0.00218705,0
497,56570,0.00193578,0
498,48802,0.00113889,0
499,59978,0.00348673,0
500,67022,0.00314394,0
501,63811,0.00225385,0
502,55316,0.00255738,0
503,60621,0.0027874,0
504,67560,0.0019562,0
505,61725,0.00244715,0
506,56813,0.00228947,0
507,60389,0.00160317,0
508,49840,0.00116667,0
509,52379,0.00195238,0
510,68971,0.00302857,0
511,59742,0.00242105,0
512,58498,0.00266393,0
513,60240,0.00289916,0
514,59766,0.00308772,0
515,60024,0.001368,0
516,60442,0.00155833,0
517,49924,0.00209709,0
518,60863,0.003,0
519,62253,0.00258824,0
520,54351,0.00141667,0
521,46406,0.00266667,0
522,67546,0.003088,0
523,63119,0.00319084,0
524,62758,0.00178689,0
525,54463,0.0028087,0
526,59432,0.00242609,0
527,58758,0.001696,0
528,56810,0.00188136,0
529,54185,0.00166981,0
530,59257,0.00096748,0
531,71794,0.00217986,0
532,59961,0.00207692,0
533,65332,0.00305469,0
534,64112,0.00255556,0
535,65509,0.00245985,0
536,47795,0.00159184,0
537,59668,0.001992,0
538,64377,0.00222581,0
539,53578,0.00170526,0
540,62325,0.00116529,0
541,66107,0.003216,0
542,70617,0.0021791,0
543,54762,0.00110811,0
544,62191,0.00266667,0
545,52339,0.00246018,0
546,60958,0.00335965,0
547,52545,0.00283178,0
548,55850,0.00157983,0
549,71590,0.0020916,0
550,66580,0.00316794,0
551,63320,0.00119672,0
552,64885,0.00250794,0
553,66710,0.00187313,0
554,59176,0.00396552,0
555,67179,0.0017807,0
556,55189,0.00260952,0
557,58610,0.00293043,0
558,65796,0.00267407,0
559,58093,0.00166942,0
560,58834,0.00244915,0
561,55341,0.00213889,0
562,58445,0.0025124,0
563,52206,0.00241667,0
564,52452,0.00173504,0
565,58608,0.00208065,0
566,65499,0.00233846,0
567,48978,0.0023,0
568,59455,0.00321552,0
569,58905,0.00251327,0
570,65505,0.00234646,0
571,56978,0.00263063,0
572,52465,0.00256481,0
573,61692,0.00220149,0
574,62759,0.00219231,0
575,62106,0.00303937,0
576,75658,0.00168657,0
577,53766,0.00150877,0
578,55181,0.00270536,0
579,57669,0.00229204,0
580,63515,0.00188,0
581,61299,0.00404098,0
582,58414,0.002425,0
583,55237,0.00177311,0
584,68539,0.00333065,0
585,64777,0.00205839,0
586,71232,0.00110606,0
587,59399,0.00198276,0
588,56146,0.00215455,0
589,60586,0.00262016,0
590,68617,0.003008,0
591,64153,0.00190083,0
592,69382,0.00171014,0
593,74968,0.00227338,0
594,65975,0.00182813,0
595,53109,0.00290826,0
596,63359,0.00274016,0
597,64189,0.00312977,0
598,61248,0.00246154,0
599,75249,0.00225185,0
600,75924,0.0015,0
601,55914,0.00155556,0
602,70321,0.00211538,0
603,59774,0.00122314,0
604,65429,0.00355462,0
605,63032,0.00193496,0
606,64438,0.002375,0
607,65104,0.00320472,0
608,44608,0.00201099,0
609,62457,0.00159016,0
610,63262,0.00254762,0
611,53677,0.00197196,0
612,66209,0.00226984,0
613,54005,0.00293694,0
614,68319,0.00193388,0
615,63068,0.00151852,0
616,55103,0.00220721,0
617,56152,0.00221622,0
618,64762,0.00272881,0
619,60624,0.003784,0
620,73972,0.00187121,0
621,61792,0.00142623,0
622,45157,0.00244444,0
623,63869,0.00205085,0
624,63988,0.00182927,0
625,61524,0.00197414,0
626,76140,0.00382313,0
627,57588,0.00302703,0
628,61968,0.00326549,0
629,56118,0.00156897,0
630,59347,0.000848739,0
631,66048,0.00154622,0
632,59921,0.00223729,0
633,59068,0.00178992,0
634,58930,0.00195935,0
635,58090,0.00192623,0
636,65222,0.00257031,0
637,63807,0.002752,0
638,68273,0.001528,0
639,54106,0.00272897,0
640,55418,0.00163636,0
641,66481,0.00149612,0
642,60557,0.00270588,0
643,58106,0.0028629,0
644,51254,0.00339823,0
645,57949,0.00245133,0
646,59571,0.00216667,0
647,58612,0.00288393,0
648,65205,0.00212214,0
649,57982,0.00425,0
650,62079,0.0015,0
651,71477,0.00114286,0
652,52362,0.00292308,0
653,63826,0.00163248,0
654,57516,0.00275,0
655,59021,0.00372727,0
656,59744,0.00175,0
657,63337,0.00169355,0
658,59707,0.00152033,0
659,54650,0.00361947,0
660,61584,0.00163793,0
661,54618,0.00265094,0
662,63579,0.000830645,0
663,67211,0.00180986,0
664,52792,0.00168376,0
665,59930,0.00132787,0
666,65239,0.000798387,0
667,68164,0.00123529,0
668,71312,0.00264286,0
669,70895,0.00195652,0
670,59901,0.00241228,0
671,57201,0.00254098,0
672,56640,0.00152336,0
673,51911,0.00183838,0
674,61106,0.00192857,0
675,65578,0.00207438,0
676,60356,0.00342373,0
677,61285,0.00176923,0
678,61645,0.00241739,0
679,57006,0.00177586,0
680,65982,0.00251181,0
681,54673,0.00269811,0
682,66529,0.00231667,0
683,74227,0.00212857,0
684,59276,0.0016,0
685,67926,0.00219841,0
686,53231,0.00261905,0
687,57478,0.00266942,0
688,53800,0.00082243,0
689,68982,0.00164234,0
690,63637,0.00144,0
691,57768,0.00196721,0
692,64216,0.00268333,0
693,55819,0.0017807,0
694,66738,0.00174615,0
695,57063,0.00181034,0
696,58257,0.00170833,0
697,62819,0.00231343,0
698,57969,0.00229661,0
699,64422,0.00234127,0
700,54112,0.00221774,0
701,57895,0.00194286,0
702,42732,0.00241584,0
703,64787,0.00152033,0
704,57020,0.00182456,0
705,52599,0.00244144,0
706,51422,0.00270297,0
707,62092,0.00248361,0
708,59739,0.00250413,0
709,56613,0.00190083,0
710,63115,0.00159843,0
711,56735,0.00176316,0
712,63767,0.00218487,0
713,51188,0.00280556,0
714,62104,0.00158621,0
715,68344,0.00134559,0
716,61619,0.00205785,0
717,69914,0.00123529,0
718,61203,0.00113559,0
719,73528,0.00176871,0
720,55596,0.0023,0
721,51057,0.00259406,0
722,63520,0.0020873,0
723,77500,0.00151938,0
724,58479,0.00252066,0
725,57972,0.00136134,0
726,56685,0.00163889,0
727,73049,0.00160714,0
728,58249,0.00201739,0
729,61871,0.00190977,0
730,62103,0.00250833,0
731,63720,0.00242017,0
732,47082,0.00142553,0
733,61251,0.00238938,0
734,57506,0.0023125,0
735,64874,0.00271901,0
736,86067,0.00220732,0
737,61982,0.00222835,0
738,52487,0.00307143,0
739,73041,0.00285606,0
740,72034,0.0027,0
741,68361,0.00312977,0
742,83032,0.00207792,0
743,56090,0.00256034,0
744,60180,0.00315447,0
745,52848,0.0025625,0
746,49698,0.00251852,0
747,61858,0.00246667,0
748,59773,0.00169828,0
749,56689,0.00177778,0
750,69959,0.00223529,0
751,65470,0.00148361,0
752,63126,0.00194444,0
753,59060,0.0027438,0
754,52069,0.00225664,0
755,56849,0.00198261,0
756,67470,0.00215328,0
757,67957,0.00217687,0
758,59359,0.001925,0
759,64448,0.00192913,0
760,70215,0.00241304,0
761,60734,0.002,0
762,56527,0.002,0
763,60941,0.0030813,0
764,67139,0.00213492,0
765,63547,0.00230882,0
766,57871,0.00268421,0
767,67875,0.00246154,0
768,50889,0.00212871,0
769,71182,0.002,0
770,62617,0.00155738,0
771,55556,0.00277193,0
772,68299,0.00223881,0
773,60414,0.00105085,0
774,64356,0.00316031,0
775,62928,0.00246774,0
776,63063,0.00223478,0
777,58339,0.00162963,0
778,76407,0.00241259,0
779,53228,0.0021215,0
780,54990,0.00123577,0
781,61064,0.00262879,0
782,51725,0.00176,0
783,57172,0.00213636,0
784,57109,0.00104464,0
785,53847,0.00248571,0
786,61336,0.00140496,0
787,39621,0.00195402,0
788,67244,0.0025,0
789,63678,0.00340714,0
790,54905,0.00208491,0
791,67994,0.00359854,0
792,67920,0.00248507,0
793,60268,0.0026,0
794,66603,0.002704,0
795,57236,0.00206723,0
796,57981,0.00126126,0
797,62264,0.00272,0
798,61756,0.00339831,0
799,51896,0.00161818,0
800,55122,0.0029375,0
801,58264,0.00164463,0
802,68017,0.00172656,0
803,62318,0.00220769,0
804,65529,0.00347154,0
805,64284,0.00237008,0
806,72091,0.0019037,0
807,68691,0.00168548,0
808,58005,0.00318919,0
809,60544,0.00244355,0
810,61662,0.00245736,0
811,55073,0.00280734,0
812,56128,0.00224793,0
813,58063,0.002264,0
814,76529,0.00193793,0
815,58785,0.0022069,0
816,61339,0.00315254,0
817,55866,0.00262609,0
818,49247,0.002,0
819,52131,0.00199091,0
820,61133,0.0034065,0
821,60803,0.00190833,0
822,58604,0.002816,0
823,58228,0.00209677,0
824,54554,0.00211111,0
825,58790,0.00260345,0
826,71691,0.00171739,0
827,59013,0.0019569,0
828,59941,0.00234483,0
829,58428,0.00297619,0
830,58664,0.00186087,0
831,64740,0.00240741,0
832,63368,0.00188095,0
833,59834,0.002,0
834,69169,0.00308871,0
835,54067,0.00137273,0
836,57005,0.00226316,0
837,59892,0.00211207,0
838,52359,0.00313208,0
839,71015,0.00208955,0
840,64579,0.00126984,0
841,58065,0.00208571,0
842,62657,0.00232231,0
843,72640,0.00231655,0
844,54913,0.00218803,0
845,67232,0.00298496,0
846,67655,0.00190152,0
847,66403,0.001,0
848,62996,0.00121094,0
849,75896,0.00280142,0
850,65018,0.00217969,0
851,71252,0.00278519,0
852,59889,0.00305085,0
853,61981,0.00155372,0
854,67063,0.00291176,0
855,67922,0.00221918,0
856,45515,0.0022268,0
857,62296,0.00339516,0
858,62352,0.00187603,0
859,53247,0.00228319,0
860,67793,0.00270313,0
861,68523,0.00215152,0
862,72157,0.00207483,0
863,55082,0.00225439,0
864,70804,0.00313669,0
865,54439,0.00269159,0
866,57778,0.00245536,0
867,65628,0.00172566,0
868,58703,0.00279032,0
869,61103,0.00168333,0
870,61925,0.00223577,0
871,68763,0.00152593,0
872,66782,0.00192308,0
873,60593,0.001975,0
874,60790,0.00326016,0
875,62805,0.00261207,0
876,53954,0.00215179,0
877,60003,0.00161062,0
878,77228,0.00191367,0
879,63548,0.00199187,0
880,58306,0.00186992,0
881,61956,0.00193043,0
882,59970,0.00231579,0
883,46484,0.00167708,0
884,56464,0.00217094,0
885,58321,0.002184,0
886,66985,0.00163846,0
887,63126,0.00192742,0
888,54363,0.00145217,0
889,60475,0.00195041,0
890,59830,0.0025812,0
891,49992,0.0031982,0
892,54277,0.00120536,0
893,54165,0.00229808,0
894,61718,0.00174576,0
895,54678,0.00159259,0
896,55543,0.00245283,0
897,61539,0.00181513,0
898,69774,0.00230882,0
899,68425,0.00238806,0
900,62753,0.00175207,0
901,61370,0.00312963,0
902,63551,0.00296825,0
903,53343,0.00129524,0
904,62973,0.00105042,0
905,59845,0.0028595,0
906,58221,0.0022,0
907,59802,0.00233858,0
908,65047,0.00213934,0
909,62085,0.00309375,0
910,65650,0.00284058,0
911,54466,0.00195238,0
912,60856,0.00210811,0
913,55914,0.00144144,0
914,52194,0.00178704,0
915,65368,0.00239516,0
916,61893,0.00168067,0
917,66074,0.00292308,0
918,70814,0.00341844,0
919,75939,0.00304167,0
920,62462,0.00189922,0
921,52834,0.00358654,0
922,53597,0.00184615,0
923,51186,0.00187037,0
924,58918,0.00194915,0
925,58994,0.0023629,0
926,54306,0.00191379,0
927,65367,0.00146617,0
928,67926,0.00351128,0
929,59835,0.0020885,0
930,70373,0.00331061,0
931,58812,0.00235043,0
932,50339,0.002,0
933,60511,0.00322951,0
934,61246,0.00180672,0
935,61681,0.00057037,0
936,60137,0.00182727,0
937,52868,0.00135644,0
938,57671,0.00357627,0
939,65472,0.00316535,0
940,55695,0.00222321,0
941,64760,0.00254198,0
942,68329,0.00202459,0
943,71107,0.00231206,0
944,45703,0.00239796,0
945,59300,0.00338983,0
946,58824,0.004125,0
947,52430,0.0021215,0
948,62418,0.00150794,0
949,54269,0.00157798,0
950,54468,0.00235043,0
951,65207,0.00182443,0
952,55296,0.002225,0
953,54012,0.00165487,0
954,56307,0.00272072,0
955,60468,0.00241463,0
956,64231,0.00358015,0
957,60695,0.00212821,0
958,56558,0.00257851,0
959,64068,0.00186179,0
960,64969,0.00309917,0
961,53943,0.00211321,0
962,55965,0.00204425,0
963,53371,0.00354545,0
964,68828,0.00157258,0
965,55798,0.00160345,0
966,54760,0.00126126,0
967,62284,0.00269231,0
968,56794,0.00253211,0
969,54833,0.00176724,0
970,68068,0.00342969,0
971,57994,0.0023271,0
972,68514,0.00388722,0
973,57540,0.00134579,0
974,65262,0.00333333,0
975,49065,0.00253153,0
976,57184,0.00267308,0
977,62507,0.00176642,0
978,58810,0.0045678,0
979,58764,0.00300877,0
980,62005,0.003728,0
981,56943,0.0012807,0
982,63617,0.00218333,0
983,58592,0.00207273,0
984,51405,0.00341509,0
985,68889,0.00226471,0
986,59235,0.00234167,0
987,73357,0.00261644,0
988,60756,0.00172951,0
989,58522,0.00111927,0
990,56874,0.00308475,0
991,59400,0.00279091,0
992,59316,0.00264865,0
993,60851,0.00186567,0
994,49286,0.00237383,0
995,57138,0.00261468,0
996,56435,0.00150427,0
997,55877,0.00211765,0
998,53523,0.00266,0
999,64763,0.00151145,0
1000,59904,0.00251754,0
