Window,Throughput (bits),Avg HoL Delay (s),Dropped
108,1.2139e+06,0.0129533,0
109,1.21952e+06,0.0125738,0
110,1.22787e+06,0.010213,0
111,1.19575e+06,0.00817196,0
112,1.21762e+06,0.00966695,0
113,1.24274e+06,0.00676243,0
114,1.24441e+06,0.016773,0
115,1.25664e+06,0.0100864,0
116,1.17127e+06,0.00639064,0
117,1.22513e+06,0.00572349,0
118,1.20879e+06,0.0064062,0
119,1.22787e+06,0.0115394,0
120,1.24919e+06,0.00683734,0
121,1.22061e+06,0.0104487,0
122,1.17106e+06,0.00855799,0
123,1.25186e+06,0.0121236,0
124,1.16544e+06,0.00920248,0
125,1.19248e+06,0.0150404,0
126,1.17463e+06,0.0316602,0
127,1.09577e+06,0.0455402,0
128,1.30148e+06,0.0582265,0
129,1.24914e+06,0.0365909,0
130,1.21505e+06,0.0128547,0
131,1.20979e+06,0.00470951,0
132,1.19394e+06,0.0151956,0
133,1.218e+06,0.00584771,0
134,1.16472e+06,0.00677196,0
135,1.19162e+06,0.012372,0
136,1.2219e+06,0.0147858,0
137,1.20753e+06,0.00753782,0
138,1.2004e+06,0.00524778,0
139,1.2258e+06,0.00949291,0
140,1.2321e+06,0.0110562,0
141,1.26536e+06,0.0175553,0
142,1.24526e+06,0.0146407,0
143,1.22998e+06,0.0221857,0
144,1.18994e+06,0.0197656,0
145,1.21383e+06,0.0165864,0
146,1.17947e+06,0.00777429,0
147,1.1361e+06,0.0136081,0
148,1.27862e+06,0.0185349,0
149,1.26451e+06,0.0135951,0
150,1.1967e+06,0.00811102,0
151,1.25295e+06,0.0105221,0
152,1.23464e+06,0.00801019,0
153,1.1646e+06,0.0067333,0
154,1.1672e+06,0.0191444,0
155,1.25478e+06,0.0318869,0
156,1.21775e+06,0.0189261,0
157,1.16497e+06,0.014209,0
158,1.2784e+06,0.0171682,0
159,1.2578e+06,0.0126383,0
160,1.16928e+06,0.0138496,0
161,1.2522e+06,0.00647831,0
162,1.24239e+06,0.00750103,0
163,1.17871e+06,0.0109513,0
164,1.21942e+06,0.0181728,0
165,1.15685e+06,0.0210835,0
166,1.2384e+06,0.0621366,0
167,1.27605e+06,0.0498404,0
168,1.23768e+06,0.0133388,0
169,1.18723e+06,0.00658647,0
170,1.20436e+06,0.0150781,0
171,1.18339e+06,0.00985952,0
172,1.15974e+06,0.00720605,0
173,1.23237e+06,0.0178081,0
174,1.23772e+06,0.00661254,0
175,1.17636e+06,0.00500948,0
176,1.15846e+06,0.0101318,0
177,1.20364e+06,0.0126432,0
178,1.23445e+06,0.00875249,0
179,1.17738e+06,0.00838807,0
180,1.17731e+06,0.00563531,0
181,1.22269e+06,0.0069958,0
182,1.21546e+06,0.00797163,0
183,1.1566e+06,0.0117435,0
184,1.26609e+06,0.0100132,0
185,1.17233e+06,0.00558341,0
186,1.22924e+06,0.00898833,0
187,1.20745e+06,0.0164388,0
188,1.18964e+06,0.00987014,0
189,1.23323e+06,0.00723416,0
190,1.18817e+06,0.0136477,0
191,1.20049e+06,0.0134398,0
192,1.25311e+06,0.0249547,0
193,1.19412e+06,0.017773,0
194,1.22609e+06,0.0425019,0
195,1.27183e+06,0.0408087,0
196,1.23597e+06,0.0274502,0
197,1.20345e+06,0.0308875,0
198,1.22577e+06,0.00629552,0
199,1.22725e+06,0.00677229,0
200,1.11767e+06,0.0119514,0
201,1.27925e+06,0.0292032,0
202,1.23172e+06,0.0103636,0
203,1.16304e+06,0.00465688,0
204,1.19768e+06,0.0148532,0
205,1.21704e+06,0.00472054,0
206,1.2098e+06,0.0078168,0
207,1.2201e+06,0.00555291,0
208,1.3041e+06,0.0245532,0
209,1.18042e+06,0.0240775,0
210,1.2026e+06,0.0252784,0
211,1.23211e+06,0.0151803,0
212,1.20209e+06,0.00635592,0
213,1.20466e+06,0.0062995,0
214,1.17382e+06,0.00553133,0
215,1.14649e+06,0.00769292,0
216,1.24865e+06,0.00881401,0
217,1.22264e+06,0.00745477,0
218,1.18344e+06,0.00814724,0
219,1.24914e+06,0.00865478,0
220,1.19859e+06,0.0123904,0
221,1.19872e+06,0.00681127,0
222,1.24732e+06,0.00735455,0
223,1.16128e+06,0.0137314,0
224,1.24683e+06,0.0106116,0
225,1.19759e+06,0.00754182,0
226,1.22154e+06,0.00853696,0
227,1.17321e+06,0.00686635,0
228,1.2399e+06,0.0104319,0
229,1.2216e+06,0.00986515,0
230,1.25593e+06,0.0159799,0
231,1.18836e+06,0.00914364,0
232,1.16411e+06,0.0121677,0
233,1.20559e+06,0.0110801,0
234,1.23693e+06,0.00683042,0
235,1.15527e+06,0.0111731,0
236,1.1913e+06,0.0163321,0
237,1.2394e+06,0.025628,0
238,1.28823e+06,0.018851,0
239,1.26383e+06,0.00750041,0
240,1.15995e+06,0.0108117,0
241,1.26552e+06,0.016646,0
242,1.22684e+06,0.00884321,0
243,1.23815e+06,0.00719018,0
244,1.18965e+06,0.00805435,0
245,1.22281e+06,0.0271569,0
246,1.26664e+06,0.012973,0
247,1.21101e+06,0.0080284,0
248,1.1972e+06,0.014135,0
249,1.17192e+06,0.00799658,0
250,1.20867e+06,0.0148036,0
251,1.23875e+06,0.0154328,0
252,1.25231e+06,0.0088993,0
253,1.25091e+06,0.00978683,0
254,1.21416e+06,0.00632198,0
255,1.18844e+06,0.0208317,0
256,1.25412e+06,0.0102201,0
257,1.20903e+06,0.00597711,0
258,1.2078e+06,0.00700297,0
259,1.18091e+06,0.0100963,0
260,1.20448e+06,0.0123922,0
261,1.24094e+06,0.0258254,0
262,1.21115e+06,0.00646032,0
263,1.23232e+06,0.00444076,0
264,1.22538e+06,0.00885303,0
265,1.16082e+06,0.0043368,0
266,1.20898e+06,0.00633305,0
267,1.21813e+06,0.00958863,0
268,1.21374e+06,0.00525344,0
269,1.17985e+06,0.0103842,0
270,1.25137e+06,0.0107923,0
271,1.18547e+06,0.0124145,0
272,1.22997e+06,0.00977388,0
273,1.17614e+06,0.0070382,0
274,1.15968e+06,0.006764,0
275,1.21429e+06,0.0159362,0
276,1.20583e+06,0.00576988,0
277,1.21414e+06,0.00814706,0
278,1.21984e+06,0.00565124,0
279,1.18584e+06,0.0145396,0
280,1.27208e+06,0.0184209,0
281,1.21053e+06,0.0149403,0
282,1.19058e+06,0.00996514,0
283,1.22957e+06,0.0112656,0
284,1.14388e+06,0.00480946,0
285,1.24751e+06,0.00876133,0
286,1.25859e+06,0.010521,0
287,1.19932e+06,0.00931353,0
288,1.2616e+06,0.00953425,0
289,1.15355e+06,0.00791447,0
290,1.23189e+06,0.0310425,0
291,1.23214e+06,0.0102552,0
292,1.19684e+06,0.00829865,0
293,1.16988e+06,0.0103491,0
294,1.19989e+06,0.0188556,0
295,1.23374e+06,0.0159246,0
296,1.20378e+06,0.0047829,0
297,1.2546e+06,0.0120032,0
298,1.22638e+06,0.00602897,0
299,1.23277e+06,0.0144544,0
300,1.26511e+06,0.0138144,0
301,1.19407e+06,0.00965277,0
302,1.19698e+06,0.00958459,0
303,1.18299e+06,0.00717545,0
304,1.26906e+06,0.00952899,0
305,1.23159e+06,0.0101134,0
306,1.18691e+06,0.00836705,0
307,1.18295e+06,0.00644234,0
308,1.1852e+06,0.00889148,0
309,1.2482e+06,0.0284225,0
310,1.2095e+06,0.0181463,0
311,1.16009e+06,0.010701,0
312,1.19685e+06,0.0105539,0
313,1.19779e+06,0.00814724,0
314,1.2147e+06,0.0104098,0
315,1.25117e+06,0.0110166,0
316,1.13238e+06,0.0118442,0
317,1.19943e+06,0.0299383,0
318,1.294e+06,0.029027,0
319,1.21085e+06,0.0107419,0
320,1.22343e+06,0.00718679,0
321,1.22585e+06,0.00856761,0
322,1.21752e+06,0.0127942,0
323,1.22165e+06,0.0156684,0
324,1.23145e+06,0.00612137,0
325,1.1644e+06,0.00829737,0
326,1.18688e+06,0.0202204,0
327,1.19828e+06,0.00890137,0
328,1.20832e+06,0.0124634,0
329,1.23487e+06,0.0103714,0
330,1.21868e+06,0.00666402,0
331,1.19236e+06,0.016,0
332,1.25931e+06,0.0500578,0
333,1.13896e+06,0.0476592,0
334,1.27168e+06,0.0718266,0
335,1.10469e+06,0.0751182,0
336,1.19024e+06,0.0879808,0
337,1.34474e+06,0.110439,0
338,1.2484e+06,0.0738824,0
339,1.23519e+06,0.0299356,0
340,1.21806e+06,0.0210923,0
341,1.14748e+06,0.00769702,0
342,1.31087e+06,0.0269532,0
343,1.26093e+06,0.00909231,0
344,1.22092e+06,0.00721478,0
345,1.23541e+06,0.0109643,0
346,1.24479e+06,0.00724321,0
347,1.21573e+06,0.00739466,0
348,1.20301e+06,0.0188967,0
349,1.25946e+06,0.0130619,0
350,1.24545e+06,0.0115779,0
351,1.22134e+06,0.00680289,0
352,1.23656e+06,0.00860751,0
353,1.1919e+06,0.00768262,0
354,1.22078e+06,0.0162782,0
355,1.17563e+06,0.0126951,0
356,1.24572e+06,0.0213336,0
357,1.19631e+06,0.0106181,0
358,1.23939e+06,0.0236702,0
359,1.19803e+06,0.0184647,0
360,1.25786e+06,0.00954825,0
361,1.23966e+06,0.0104638,0
362,1.16853e+06,0.00664062,0
363,1.1911e+06,0.0101339,0
364,1.23542e+06,0.03058,0
365,1.21324e+06,0.00495761,0
366,1.13886e+06,0.0193073,0
367,1.31468e+06,0.026823,0
368,1.19916e+06,0.0107747,0
369,1.19439e+06,0.0190012,0
370,1.26199e+06,0.0156043,0
371,1.20046e+06,0.0048401,0
372,1.1989e+06,0.0078,0
373,1.24482e+06,0.0190886,0
374,1.17452e+06,0.0234362,0
375,1.26538e+06,0.0478417,0
376,1.17133e+06,0.012262,0
377,1.2145e+06,0.00776134,0
378,1.20619e+06,0.0077611,0
379,1.13408e+06,0.0114634,0
380,1.20677e+06,0.0081822,0
381,1.1792e+06,0.0171404,0
382,1.21597e+06,0.017952,0
383,1.24401e+06,0.0180576,0
384,1.20945e+06,0.00767872,0
385,1.21262e+06,0.0121357,0
386,1.1298e+06,0.00595879,0
387,1.24008e+06,0.00829972,0
388,1.20476e+06,0.00620592,0
389,1.25292e+06,0.00735384,0
390,1.21468e+06,0.00530041,0
391,1.19441e+06,0.0226324,0
392,1.26926e+06,0.0122744,0
393,1.19235e+06,0.00612931,0
394,1.22569e+06,0.00901748,0
395,1.16168e+06,0.010183,0
396,1.14663e+06,0.00833188,0
397,1.25155e+06,0.00907568,0
398,1.22375e+06,0.00710522,0
399,1.19732e+06,0.00899833,0
400,1.20009e+06,0.012368,0
401,1.17932e+06,0.00477134,0
402,1.21056e+06,0.0147387,0
403,1.24232e+06,0.0173052,0
404,1.19201e+06,0.00907371,0
405,1.22981e+06,0.0111031,0
406,1.17196e+06,0.0120821,0
407,1.29224e+06,0.0164716,0
408,1.18434e+06,0.00459923,0
409,1.24394e+06,0.0115538,0
410,1.25026e+06,0.0093446,0
411,1.20411e+06,0.00613098,0
412,1.19469e+06,0.00862521,0
413,1.22722e+06,0.00932727,0
414,1.24145e+06,0.0247937,0
415,1.11428e+06,0.0364374,0
416,1.22365e+06,0.0368303,0
417,1.21772e+06,0.0667669,0
418,1.17336e+06,0.0767913,0
419,1.25835e+06,0.0960133,0
420,1.32e+06,0.0683077,0
421,1.31926e+06,0.0489373,0
422,1.1613e+06,0.012997,0
423,1.20681e+06,0.0041918,0
424,1.26526e+06,0.00874491,0
425,1.22496e+06,0.00727261,0
426,1.24425e+06,0.0109927,0
427,1.23514e+06,0.0108907,0
428,1.22223e+06,0.014726,0
429,1.17641e+06,0.00481166,0
430,1.18898e+06,0.00836211,0
431,1.19127e+06,0.00538612,0
432,1.1661e+06,0.0094695,0
433,1.25888e+06,0.0165331,0
434,1.19717e+06,0.00588752,0
435,1.24973e+06,0.0219968,0
436,1.2194e+06,0.0176698,0
437,1.20718e+06,0.0332094,0
438,1.31561e+06,0.0454475,0
439,1.17251e+06,0.0103818,0
440,1.23489e+06,0.0126756,0
441,1.2137e+06,0.0119983,0
442,1.21233e+06,0.0184506,0
443,1.19632e+06,0.00642306,0
444,1.15979e+06,0.00912884,0
445,1.20533e+06,0.00995411,0
446,1.28266e+06,0.00898487,0
447,1.23105e+06,0.0139081,0
448,1.22135e+06,0.0105684,0
449,1.22744e+06,0.00644094,0
450,1.24082e+06,0.00491267,0
451,1.22986e+06,0.0127517,0
452,1.20669e+06,0.00512105,0
453,1.21526e+06,0.00471746,0
454,1.21282e+06,0.0125812,0
455,1.23593e+06,0.0219438,0
456,1.22054e+06,0.0180332,0
457,1.26112e+06,0.0150363,0
458,1.25102e+06,0.00603553,0
459,1.24218e+06,0.0162265,0
460,1.19068e+06,0.00930792,0
461,1.214e+06,0.0113429,0
462,1.23138e+06,0.00778731,0
463,1.21724e+06,0.00839623,0
464,1.15389e+06,0.00469138,0
465,1.19569e+06,0.00842306,0
466,1.15865e+06,0.00663672,0
467,1.1682e+06,0.00823981,0
468,1.23116e+06,0.0166772,0
469,1.24464e+06,0.0163813,0
470,1.21342e+06,0.0139635,0
471,1.22774e+06,0.0121212,0
472,1.24737e+06,0.00681416,0
473,1.19478e+06,0.00832377,0
474,1.17763e+06,0.0140448,0
475,1.13019e+06,0.0408852,0
476,1.32435e+06,0.0337347,0
477,1.1598e+06,0.0112246,0
478,1.1673e+06,0.013461,0
479,1.16317e+06,0.00933824,0
480,1.20315e+06,0.0121935,0
481,1.15672e+06,0.014384,0
482,1.21185e+06,0.0477205,0
483,1.18478e+06,0.0698656,0
484,1.33835e+06,0.0703468,0
485,1.33013e+06,0.0539691,0
486,1.22978e+06,0.0175737,0
487,1.24179e+06,0.00532038,0
488,1.22993e+06,0.0105259,0
489,1.18355e+06,0.00756347,0
490,1.21383e+06,0.0146372,0
491,1.29636e+06,0.0206904,0
492,1.31184e+06,0.0118405,0
493,1.22767e+06,0.00550041,0
494,1.18615e+06,0.00640494,0
495,1.19936e+06,0.00774781,0
496,1.2005e+06,0.00728906,0
497,1.23455e+06,0.0122981,0
498,1.24745e+06,0.0264084,0
499,1.19844e+06,0.011634,0
500,1.22578e+06,0.00770062,0
501,1.26663e+06,0.0155146,0
502,1.21025e+06,0.0105711,0
503,1.18047e+06,0.0100155,0
504,1.20847e+06,0.0112756,0
505,1.22306e+06,0.0122694,0
506,1.2299e+06,0.00568447,0
507,1.16585e+06,0.00988382,0
508,1.26099e+06,0.0192247,0
509,1.26548e+06,0.00529286,0
510,1.13077e+06,0.00835949,0
511,1.21999e+06,0.0125603,0
512,1.12947e+06,0.0216277,0
513,1.19939e+06,0.0294587,0
514,1.25988e+06,0.0155651,0
515,1.2104e+06,0.00821128,0
516,1.24736e+06,0.0122631,0
517,1.1617e+06,0.0088058,0
518,1.25871e+06,0.0250392,0
519,1.30094e+06,0.0213733,0
520,1.20473e+06,0.0131553,0
521,1.21477e+06,0.0106806,0
522,1.1438e+06,0.00990518,0
523,1.17857e+06,0.00815866,0
524,1.16586e+06,0.0122677,0
525,1.20137e+06,0.0101332,0
526,1.21224e+06,0.00733933,0
527,1.15749e+06,0.0115628,0
528,1.17858e+06,0.0214666,0
529,1.26507e+06,0.0174679,0
530,1.18655e+06,0.00586243,0
531,1.25485e+06,0.013182,0
532,1.1925e+06,0.0102846,0
533,1.12702e+06,0.0162836,0
534,1.2204e+06,0.0382568,0
535,1.27818e+06,0.0511371,0
536,1.30901e+06,0.0297391,0
537,1.12129e+06,0.0109075,0
538,1.24968e+06,0.0197154,0
539,1.24124e+06,0.00612193,0
540,1.19041e+06,0.00993742,0
541,1.20476e+06,0.0184612,0
542,1.25019e+06,0.0149846,0
543,1.18962e+06,0.0061189,0
544,1.20471e+06,0.00648819,0
545,1.21251e+06,0.0100259,0
546,1.14246e+06,0.0107726,0
547,1.27314e+06,0.011088,0
548,1.2379e+06,0.0066075,0
549,1.13666e+06,0.0118015,0
550,1.27119e+06,0.0281041,0
551,1.24263e+06,0.0132904,0
552,1.2194e+06,0.0105917,0
553,1.16815e+06,0.00961475,0
554,1.25699e+06,0.0140529,0
555,1.18918e+06,0.00655773,0
556,1.19432e+06,0.0068088,0
557,1.26457e+06,0.00766412,0
558,1.16879e+06,0.00528204,0
559,1.17308e+06,0.00898568,0
560,1.22606e+06,0.00634007,0
561,1.18408e+06,0.00567524,0
562,1.24181e+06,0.00745246,0
563,1.18273e+06,0.0121896,0
564,1.25974e+06,0.0220713,0
565,1.23474e+06,0.00883469,0
566,1.25154e+06,0.00817566,0
567,1.20335e+06,0.00893789,0
568,1.21676e+06,0.0168541,0
569,1.25824e+06,0.0147928,0
570,1.25322e+06,0.00390548,0
571,1.18803e+06,0.00996587,0
572,1.19112e+06,0.02088,0
573,1.25101e+06,0.0150004,0
574,1.15148e+06,0.0174422,0
575,1.24026e+06,0.0355276,0
576,1.1946e+06,0.0157859,0
577,1.26461e+06,0.0117034,0
578,1.19584e+06,0.00561018,0
579,1.20101e+06,0.00719839,0
580,1.26546e+06,0.0141989,0
581,1.19085e+06,0.00817997,0
582,1.22309e+06,0.0103104,0
583,1.28428e+06,0.00980412,0
584,1.20815e+06,0.00714513,0
585,1.25634e+06,0.00632885,0
586,1.22183e+06,0.00672697,0
587,1.1205e+06,0.0166014,0
588,1.23954e+06,0.0217741,0
589,1.24895e+06,0.0107509,0
590,1.1621e+06,0.0105136,0
591,1.27048e+06,0.0209067,0
592,1.20235e+06,0.0109442,0
593,1.22079e+06,0.0131431,0
594,1.16006e+06,0.0111031,0
595,1.28062e+06,0.0332029,0
596,1.20105e+06,0.0191808,0
597,1.23294e+06,0.0133199,0
598,1.23058e+06,0.0115875,0
599,1.14327e+06,0.0145459,0
600,1.28518e+06,0.0215842,0
601,1.21187e+06,0.00956769,0
602,1.15257e+06,0.0164858,0
603,1.25425e+06,0.0139863,0
604,1.24898e+06,0.00794707,0
605,1.23471e+06,0.00766446,0
606,1.19888e+06,0.010025,0
607,1.24188e+06,0.00884036,0
608,1.25234e+06,0.010817,0
609,1.26773e+06,0.013056,0
610,1.16012e+06,0.00530515,0
611,1.1839e+06,0.00389146,0
612,1.17529e+06,0.00890579,0
613,1.21346e+06,0.0149088,0
614,1.20841e+06,0.0112372,0
615,1.22496e+06,0.0185431,0
616,1.15669e+06,0.00783608,0
617,1.18128e+06,0.0136999,0
618,1.24588e+06,0.0105622,0
619,1.14877e+06,0.0162109,0
620,1.24432e+06,0.0140028,0
621,1.19273e+06,0.00857895,0
622,1.21452e+06,0.0117726,0
623,1.31594e+06,0.0225178,0
624,1.1509e+06,0.00760052,0
625,1.17886e+06,0.00538338,0
626,1.22792e+06,0.00742175,0
627,1.2376e+06,0.00838959,0
628,1.21755e+06,0.0092036,0
629,1.23757e+06,0.00420813,0
630,1.18373e+06,0.013455,0
631,1.29682e+06,0.0067533,0
632,1.14692e+06,0.0157785,0
633,1.25752e+06,0.0163118,0
634,1.18091e+06,0.00630309,0
635,1.16617e+06,0.00618023,0
636,1.2737e+06,0.011923,0
637,1.16885e+06,0.0106387,0
638,1.22294e+06,0.0110931,0
639,1.18227e+06,0.00655065,0
640,1.22808e+06,0.00774516,0
641,1.15397e+06,0.0101002,0
642,1.24031e+06,0.0123653,0
643,1.15487e+06,0.0108378,0
644,1.2618e+06,0.0158453,0
645,1.21506e+06,0.00875292,0
646,1.19111e+06,0.00771537,0
647,1.25978e+06,0.0117123,0
648,1.22572e+06,0.00409363,0
649,1.19103e+06,0.00753757,0
650,1.13238e+06,0.00660584,0
651,1.20834e+06,0.00957149,0
652,1.24298e+06,0.00476228,0
653,1.20233e+06,0.00736228,0
654,1.19242e+06,0.0206633,0
655,1.22218e+06,0.0123691,0
656,1.23707e+06,0.0301968,0
657,1.19634e+06,0.0151513,0
658,1.17206e+06,0.00677518,0
659,1.28261e+06,0.0141226,0
660,1.16522e+06,0.00786661,0
661,1.23352e+06,0.00774949,0
662,1.21176e+06,0.00759842,0
663,1.14351e+06,0.00779776,0
664,1.22845e+06,0.0104077,0
665,1.23133e+06,0.00824834,0
666,1.15499e+06,0.00571879,0
667,1.183e+06,0.00764258,0
668,1.22625e+06,0.00874825,0
669,1.15949e+06,0.0124016,0
670,1.22775e+06,0.0343708,0
671,1.29387e+06,0.0468808,0
672,1.26778e+06,0.0093559,0
673,1.1958e+06,0.0113565,0
674,1.18198e+06,0.00841585,0
675,1.20411e+06,0.00628158,0
676,1.23554e+06,0.0138991,0
677,1.21743e+06,0.0128314,0
678,1.2298e+06,0.0174278,0
679,1.21901e+06,0.00652819,0
680,1.21188e+06,0.00888528,0
681,1.21125e+06,0.014047,0
682,1.19984e+06,0.00786133,0
683,1.22491e+06,0.00531219,0
684,1.21806e+06,0.00531963,0
685,1.18519e+06,0.00959003,0
686,1.19326e+06,0.00606284,0
687,1.20028e+06,0.01853,0
688,1.20786e+06,0.0167143,0
689,1.18582e+06,0.00584076,0
690,1.21284e+06,0.00854098,0
691,1.2245e+06,0.0122593,0
692,1.13491e+06,0.00538516,0
693,1.15829e+06,0.00711908,0
694,1.18856e+06,0.0112546,0
695,1.27762e+06,0.0132124,0
696,1.20943e+06,0.0118237,0
697,1.26385e+06,0.0177618,0
698,1.22684e+06,0.0133128,0
699,1.20995e+06,0.00782566,0
700,1.26064e+06,0.00773306,0
701,1.15344e+06,0.00749261,0
702,1.21657e+06,0.00599792,0
703,1.19468e+06,0.00842935,0
704,1.24745e+06,0.0091642,0
705,1.23285e+06,0.00919335,0
706,1.15986e+06,0.0172964,0
707,1.2057e+06,0.0284814,0
708,1.2884e+06,0.0285922,0
709,1.15403e+06,0.00973518,0
710,1.20208e+06,0.0130745,0
711,1.22554e+06,0.0196616,0
712,1.247e+06,0.0157279,0
713,1.23887e+06,0.00651108,0
714,1.15227e+06,0.0164384,0
715,1.24541e+06,0.0402695,0
716,1.24386e+06,0.0230191,0
717,1.23743e+06,0.0107056,0
718,1.17216e+06,0.0084192,0
719,1.20098e+06,0.0302457,0
720,1.23804e+06,0.0285859,0
721,1.18032e+06,0.00885637,0
722,1.21566e+06,0.00727405,0
723,1.23868e+06,0.0134899,0
724,1.15587e+06,0.00546324,0
725,1.22535e+06,0.00812007,0
726,1.16104e+06,0.0112102,0
727,1.14031e+06,0.0216604,0
728,1.25462e+06,0.0117342,0
729,1.2043e+06,0.00787639,0
730,1.28142e+06,0.013353,0
731,1.26076e+06,0.00976964,0
732,1.25914e+06,0.00710341,0
733,1.2183e+06,0.00769083,0
734,1.2343e+06,0.0122904,0
735,1.25211e+06,0.0090977,0
736,1.25708e+06,0.00775164,0
737,1.21657e+06,0.00636967,0
738,1.19672e+06,0.00684642,0
739,1.14388e+06,0.00743908,0
740,1.21942e+06,0.0162442,0
741,1.23726e+06,0.0152525,0
742,1.18286e+06,0.00655338,0
743,1.25471e+06,0.00999714,0
744,1.16749e+06,0.0114115,0
745,1.20767e+06,0.0103139,0
746,1.23604e+06,0.0101847,0
747,1.16243e+06,0.00768954,0
748,1.26036e+06,0.0116572,0
749,1.19158e+06,0.00613533,0
750,1.21804e+06,0.00578483,0
751,1.21416e+06,0.0123743,0
752,1.23461e+06,0.0176881,0
753,1.21479e+06,0.00730974,0
754,1.21042e+06,0.0135761,0
755,1.20055e+06,0.0230413,0
756,1.24282e+06,0.0165479,0
757,1.19032e+06,0.0100622,0
758,1.17115e+06,0.0141536,0
759,1.31159e+06,0.0303228,0
760,1.23981e+06,0.0297139,0
761,1.14408e+06,0.009537,0
762,1.22787e+06,0.00917015,0
763,1.15267e+06,0.0107377,0
764,1.21294e+06,0.00662875,0
765,1.2288e+06,0.0059979,0
766,1.10137e+06,0.011929,0
767,1.24326e+06,0.0259523,0
768,1.22686e+06,0.0178881,0
769,1.1999e+06,0.00712902,0
770,1.20581e+06,0.00679719,0
771,1.22069e+06,0.00734592,0
772,1.1977e+06,0.00902836,0
773,1.11227e+06,0.00915499,0
774,1.2341e+06,0.0106722,0
775,1.19834e+06,0.0129634,0
776,1.26036e+06,0.0141115,0
777,1.25775e+06,0.0255934,0
